DATE,TIME,CONTENT
1/27/2016,8:04, Clean Water and Sanitation for All by 2030 http://www.huffingtonpost.com/gary-white/its-expensive-to-be-poor_b_8095176.html?1441805779?? #Water #WaterPoverty #MDGs #SDGs            
1/27/2016,8:05," How to finance the #SDGs: focus on domestic resources, says Nick Bryer @oxfamgb http://gu.com/p/4g62k/stw?pic.twitter.com/Y0F8i7Uxaj            "
1/27/2016,8:06, #SDGs are important because they were built with inputs from stakeholders suchas businesses & other constituents - @USCIBKennedy #UNEPatGW            
1/27/2016,8:12," #Aging #Ageing #Elderly #Kenya #Africa #ElderlyAbuse #SDGS #LoveForHumanity GREY HAIR, EVEN THE PAGANS RESPECT IT. http://lyonshumphrey.blogspot.com/2015/12/grey-hair-even-pagans-respect-it.html?spref=tw??            "
1/27/2016,8:14," Heroic effort by @FlaviaBustreo to summarise day: from #SDGs, to women and children's health to ageing ending with air pollution #EB138            "
1/27/2016,8:14, Alignment with #SDGs is a starting point for businesses - Norine Kennedy @USCIBpic.twitter.com/HVru7Mq0U7            
1/27/2016,8:14," GuardianGDP: How to finance the #SDGs: focus on domestic resources, says Nick Bryer oxfamgb ? pic.twitter.com/PXbJIGeYpt            "
1/27/2016,8:15," Amana Rose Emmanuel, age 20, voting in Sudan's referendum in January 2011 #SDGs #PeaceAndJusticepic.twitter.com/a9MwBZqvwi            "
1/27/2016,8:17, Excited to join @WFUNA training program today ... talking about youth and #SDGs! #nextgenUNpic.twitter.com/GcG47d5EXy            
1/27/2016,8:20, Secretary General @BanKimoon_amdg appoints 17 #SDGs champions:  http://deliver2030.org/?p=6700? #Agenda2030 #GlobalGoalspic.twitter.com/yXoYyZKEa5            
1/27/2016,8:28," SCP is crucial for the implementation of #SDGs in NA; so many needs & opportunities for innovation, policy, action! https://twitter.com/UNEPRONA/status/692380707272925186??            "
1/27/2016,8:29," To learn about business' contributions to the #SDGs, visit @USCIB website: http://www.businessfor2030.org/? #SCP #SDG12pic.twitter.com/LMcOYiIuki            "
1/27/2016,8:30," Read @StevenKlees blog post on the Need for an SDG Demonstration in #Education"": http://bit.ly/1ktTD6W? #NORRAG #GlobalGoals #SDGs ""           "
1/27/2016,8:30," #SDGs niet vaag, maar inspirerend en ambitieus. Just what we need I'd say! @SimoneFilippini @Cordaid #Youth4SDG            "
1/27/2016,8:31, Senior UN official points to science as ?vital? in managing disaster risk & promoting sustainable development: http://bit.ly/1PEoVFZ? #SDGs            
1/27/2016,8:40, A10a Good vision is a must-have for all the #SDGs. The Eye Mitra program contributes even more specifically to multiple SDGs. #SeeChange            
1/27/2016,8:40, A10a #SDGs are interrelated and many interventions will have positive impacts across the Goals. Healthy vision is a great example #SeeChange            
1/27/2016,8:40," Focus on domestic resources to finance the #SDGs, says Nick Bryer @oxfamgb http://gu.com/p/4g62k/stw? @UNCDFLFI @PeterMalika @DavidHughJackso            "
1/27/2016,8:43, Big news: #Vietnam?s coal decision is the Paris Agreement in action #COP21 #SDGs http://ln.is/greenpeace.org/PZtQi?? via @energydesk            
1/27/2016,8:44, MT @SeeChange4all: Good vision is a must-have for all the #SDGs. #SeeChange            
1/27/2016,8:45," Healthy #vision and the #SDGs? Can you see"" the connection? He he #pun #SeeChangehttps://twitter.com/FightPoverty/status/692386711876288512?? ""           "
1/27/2016,8:45, These #SDGs #indicators won't tell us anything about quality of #education http://deliver2030.org/?p=6654? #education2030 #GlobalGoals            
1/27/2016,8:45," #ICFP Daily Delivery recap of Jan 26 is out incl. #SDGs, #ICFPFaith, LARCs, top 5 moment +http://eepurl.com/bN9Xi9?            "
1/27/2016,8:46, How expensive is it to be a poor http://dld.bz/dVcZE? #Water #guardian #WaterPoverty #MDGs #SDGs #4H2O             
1/27/2016,8:46, How can #LatAm avoid being left behind? #SDGs #innovation http://Iad.bg/XtOEZ? cc: @aliciabarcena            
1/27/2016,8:49, UN urges business leaders to double investment in green energy by 2020 http://gu.com/p/4g67v/stw? #SustDev #SDGs            
1/27/2016,8:50, Paul Bodnar of National Security Council talks about the historical setting of #cop21 #unepatgw @UNEPRONA #SDGs pic.twitter.com/yL9tWsrsFy            
1/27/2016,8:51, Good2see @JSheehan70 @Dochasnetwork in @OireachtasNews on #EU Affairs about #EYD2015 legacy & #RolesWePlay 4 #SDGs! pic.twitter.com/f6XlNvSufD            
1/27/2016,8:56, Register for interactive session 2discuss the results of the #SDGs survey by GCNC & see which #SDGs R most material http://bit.ly/GTOHvN?            
1/27/2016,8:57, worthwhile read; we all need to take seriously our commitment to taking #SDGs &their intended impact forward  https://twitter.com/felixdodds/status/691286995692326912??            
1/27/2016,9:00," 5088 days left to end hunger, achieve food security & improved nutrition and promote sustainable agriculture #SDGs #endhunger #countdownSDGs            "
1/27/2016,9:01, Rep of .@DevCanada will speak in .@GlobalCompactCA interactive session on #SDGs Survey Results Presentation - http://bit.ly/GTOHvN?            
1/27/2016,9:02, .@BCCIC Unconference abt. #SDGs in #VictoriaBC is on Feb.13 | RSVP: http://bit.ly/1SdWrBM? | @uvic @VIDEAvictoriapic.twitter.com/RvZb8KMCGE            
1/27/2016,9:02," RT @FHI360: Family planning is 'critical link' in eradicating poverty, reaching #SDGs: http://bit.ly/1OXZ8D2? #ICFP @GdnDevelopment            "
1/27/2016,9:02, All financing for #SDGs needs to be transparent to allow #accountability and citizen #participation @ClaireCSchoutenhttps://twitter.com/GuardianGDP/status/692316393069383680??            
1/27/2016,9:03," @dambisamoyo: Technology is key to resolving the world's biggest problems, inc. famine & disease #SDGs #AfricanUnionhttps://twitter.com/dambisamoyo/status/692021514858790912??            "
1/27/2016,9:05, Can the Internet of Things can help achieve the #SDGs? A new report suggests it can http://www.euractiv.com/sections/development-policy/internet-things-can-help-achieve-sdgs-321320?? via @Euractiv            
1/27/2016,9:07, Read this interesting report about progress made towards #SDGs here: http://tinyurl.com/jgrm7y9? #GlobalGoals            
1/27/2016,9:10," To tackle global poverty and achieve the #SDGs, family planning is a critical link"" - http://gu.com/p/4g5zv/stw? ""           "
1/27/2016,9:10," Seven ideas on how to finance the SDGs"" http://j.mp/1QDmlz5? @GuardianGDP #SDGs #development ""           "
1/27/2016,9:11, At #wef16 @UN announced High-Level Panel on Women?s Economic Empowerment to help implement #SDGs http://ow.ly/Xu2xw? #empowerwomen            
1/27/2016,9:13," #ICFP reading: Access to family planning is crucial to achieving the #SDGs by 2030 http://bit.ly/1VnQiSR? by @zofeen28, @LizFordGuardian            "
1/27/2016,9:14, g7+ to collect data for 20 top-priority indicators for fragile/conflict-affected states: http://sd.iisd.org/news/g7-selects-20-indicators-for-data-collection/?? #Goal16 #SDGs @WorldBank            
1/27/2016,9:17," Cool initiative from @millenniuminst - a simulation tool of various #SDGs scenarios up to 2050, compared with BAU: http://sd.iisd.org/news/millennium-institute-launches-isdg-simulation-tool/??            "
1/27/2016,9:21, #Goal6 in the spotlight! #WASH #SDGs https://twitter.com/IISDRS/status/692348959461871616??            
1/27/2016,9:27, Fundamental challenge of the #SDGs is how do we feed a world with a growing population of 9.5 - 10 billion people - @DeutzTNC #UNEPatGW            
1/27/2016,9:30," GuardianGDP: RT TechChange: Seven ideas on how to finance the SDGs"" http://j.mp/1QDmlz5? GuardianGDP #SDGs #development ""           "
1/27/2016,9:30, More on how to finance the #SDGs in our flagship report: http://odi.org/financing-future?? @romilly_odihttps://twitter.com/GuardianGDP/status/692316393069383680??            
1/27/2016,9:31, Ironic: #Ghana co-chairs UN #SDGs group but partners w China to build #coal power plant on heels of #COP21 http://buff.ly/1QD6zEg? #climate            
1/27/2016,9:36, My piece #Darbhanga2Davos @yates_rob @SreenivasanJain @wef @UHC_Day #SDGs #HealthforAllhttps://twitter.com/oxfamindia/status/692369041030184961??            
1/27/2016,9:37, How easy is it to make cooking a profession knowing our level of unemployment? #Genlivecast #SDGs #Goal4 @SDGsNGAhttps://twitter.com/genlivecast/status/692394305084858368??            
1/27/2016,9:38, How can world leaders show #commitment 4 #nutrition @WHO @Rio2016_en #NutritionReport #Agenda2030 #SDGs #ICN2pic.twitter.com/b14Uk2vb54            
1/27/2016,9:45, GuardianGDP: RT ODIdev: More on how to finance the #SDGs in our flagship report: http://odi.org/financing-future??  romilly? https://twitter.com/GuardianGDP/status/692316393069383680??            
1/27/2016,9:47," Hunger in the News: Trump and #poverty, papal envoy, #MinimumWage, and #SDGs http://bit.ly/1PBkG7O?            "
1/27/2016,9:50, Goal on #energy for all must be met ahead of 2030 deadline says @SE4ALL CEO http://reut.rs/23qom6C? #SDGs #climatechange            
1/27/2016,9:52, #Familyplanning is the critical link to meet each of the 17 #SDGs that were adopted by UN in September. http://goo.gl/D6ZNLu?            
1/27/2016,9:57, Join us TOMORROW to learn about mining and the #SDGs 12:30 pm Ed 2-135 http://bit.ly/1TIaLkN? #iweekualbertapic.twitter.com/jCEEVPK5fo            
1/27/2016,9:58, Impact Investing in Africa forum >> http://alliance54.com/impact-investing-in-africa-forum-2016/?? #socent #impinv #entrepreneurship #Africa #SME #Startup #investors #Africa #SDGs            
1/27/2016,10:00, Melissa Leach @IDS_UK speaking #ThinkTanksMatter @WorldBank. Engaged Excellence to deal with global challenges #SDGs pic.twitter.com/r2DshA7pmG            
1/27/2016,10:00, Sara Scherr on a #UnitedFront of major conservation & development orgs to advance #SDGs http://bit.ly/1WK15bi?pic.twitter.com/YgVPAwfN2Z            
1/27/2016,10:01, Every minute a child dies of a water-related disease. Safe #water for all can change this. #UN #SDGs #waterwednesdaypic.twitter.com/KnzpctysjE            
1/27/2016,10:01, Every minute a child dies of a water-related disease. Safe #water for all can change this. #UN #SDGs #waterwednesdaypic.twitter.com/q652iMrvd7            
1/27/2016,10:01, Every minute a child dies of a water-related disease. Safe #water for all can change this. #UN #SDGs pic.twitter.com/sFOabMXB99 #waterwednesday            
1/27/2016,10:02, #telleveryone today learn how the #SDGs will impact global education 1:00 pm ED South 377 #iweekualbertapic.twitter.com/XgpfNHvzTF            
1/27/2016,10:03, #EPAM is committed to #UN #SDGs for Quality Education and Sustainable Communities?see how: http://ow.ly/Xujyq?pic.twitter.com/ie59JkDNwJ            
1/27/2016,10:03, Register for interactive session to discuss the #results of the #SDGs Survey & see the rankings by .@GlobalCompactCA http://bit.ly/GTOHvN?            
1/27/2016,10:03, Register for interactive session to discuss the #results of the #SDGs Survey & see the rankings by .@GlobalCompactCA http://bit.ly/GTOHvN?            
1/27/2016,10:05," Privileged to hear @ASteiner speak about #SDGs, role of science, economy and society @IISD_news board event!pic.twitter.com/bKD2TgiOSU            "
1/27/2016,10:07," See what has been going on at #ICFP. Read Jan 26 Daily Delivery including #SDGs, #ICFPFaith, LARCs, top 5 moment +http://eepurl.com/bN9Xi9?            "
1/27/2016,10:09, People should be at the center of #SDGs. Join our discussion w/ World Bank SVP #MahmoudMohieldin on #socialacc:http://bit.ly/1lwGY2L?            
1/27/2016,10:09, Watch the keynote speech of #BanKimoon and all other speeches and panels of the #ACDEV16 online https://www.eda.admin.ch/deza/en/home/aktuell/agenda/jahreskonferenzen/jako-eza-2016/rueckblick.html?? #Agenda2030 #SDGs            
1/27/2016,10:15, We need to embrace the #SDGs. If we don't achieve it we will FAIL as a Global Community @mwbloem #NutritionReportpic.twitter.com/xFGYRQ0jS4            
1/27/2016,10:17, #Data of the #NutritionReport is very important to get us to the #SDGs @mwbloem #Agenda2030 #GlobalGoals @GNRroundtables #Geneva launch            
1/27/2016,10:26, Love the call for more partners to get involved in stopping #HIV/#AIDS! #PPPs #SDGs https://twitter.com/RED/status/692393673355575296??            
1/27/2016,10:27, #NutritionReport launch #Geneva: work by #WHO on the #nutrition goals key to get #nutrition in the #SDGs @mwbloem            
1/27/2016,10:30, Want to change the world but don't know where to start? Check out these 7 ideas on how to finance #SDGs: http://fxbusa.org/1OZ1cKT?            
1/27/2016,10:33, #Agenda2030 International Coalition on Advocacy for Nutrition  Reaction to Report of the #IAEG on #SDGs indicators https://drive.google.com/file/d/0BzVf6C5dqAAedXpCWHA4clJBOWc/view?usp=sharing??            
1/27/2016,10:36, This is true  #GlobalGoals #SDGs #SIAisSocialCapitalhttps://twitter.com/SDGsSaturday/status/691906497886953472??            
1/27/2016,10:40, @4Afrika Thank you for following. Hope to engage on environment & #SDGs issues for #Africa            
1/27/2016,10:41," Quick read on the Five Pressing Global #WASH Challenges"" by @ShaunaQCurry  CEO of @cawst http://washfunders.org/Blog/five-pressing-global-water-and-sanitation-challenges?? @WASHfunders #SDGs #Water ""          "
1/27/2016,10:42, @GlobalGoalsUN @UN #InvestorSummit #ParisAgreement #SDGs #GlobalGoals unachievable w/o #HumanSecurity .            
1/27/2016,10:42, Family planning is 'critical link' in eradicating poverty and achieving the @TheGlobalGoals http://gu.com/p/4g5zv? #SDGs #familyplanning            
1/27/2016,10:43, Watch the latest interview of @HelenClarkUNDP discussing #Syria n' other challenges of #SDGs http://reut.rs/1K1cMs?pic.twitter.com/YUKV4XTCo9            
1/27/2016,10:45, Getting set up for #iweekualberta. See you in 15 min! #telleveryone #SDGs #ZeroHungerpic.twitter.com/9sDV5YR1Lt            
1/27/2016,10:46, Watch the latest interview of @HelenClarkUNDP discussing #Syria n' other challenges of #SDGs http://reut.rs/1K1cMs?pic.twitter.com/q2auMAX3ib            
1/27/2016,10:47, Meeting the #SDGs with #climate-smart #agriculture http://buzz.mw/baz9f_f?pic.twitter.com/OXC9uYgF5y            
1/27/2016,10:47, Watch the latest interview of @HelenClarkUNDP discussing #Syria n' other challenges of #SDGs http://reut.rs/1K1cMs?pic.twitter.com/94Sz1LpUao            
1/27/2016,10:55, Retweeted World Agroforestry (@ICRAF):  Meeting the #SDGs with #climate-smart #agriculture... http://fb.me/4lwYTYWw4?            
1/27/2016,10:55, Jobs alert! New opportunities in the field of gender and evaluation http://ow.ly/XviiI? #jobs #NowHiring #evalgender #SDGs            
1/27/2016,10:57, The @UN's new #SDGs require a fundamental reconstruction of public policy in the world?s wealthiest nations http://wp.me/p6svO9-1zo?            
1/27/2016,10:59, Must read! Making #SDGs real and adapting them to particular contexts in #Colombia http://bit.ly/205nBRk? @UNDPLAC @PnudColombia cc @wilauc            
